rank,pattern,contains_11,avoids_11
36783,83156472,84390,39832410
36784,83156724,84385,39832415
36785,83156742,84300,39832500
36786,83157246,84562,39832238
36787,83157264,84571,39832229
36788,83157426,84566,39832234
36789,83157462,84388,39832412
36790,83157624,84398,39832402
36791,83157642,84382,39832418
36792,83162457,84472,39832328
36793,83162475,84560,39832240
36794,83162547,84468,39832332
36795,83162574,84562,39832238
36796,83162745,84473,39832327
36797,83162754,84477,39832323
36798,83164257,84555,39832245
36799,83164275,84557,39832243
36800,83164527,84393,39832407
36801,83164572,84392,39832408
36802,83164725,84565,39832235
36803,83164752,84390,39832410
36804,83165247,84474,39832326
36805,83165274,84490,39832310
36806,83165427,84292,39832508
36807,83165472,84296,39832504
36808,83165724,84398,39832402
36809,83165742,84382,39832418
36810,83167245,84396,39832404
36811,83167254,84399,39832401
36812,83167425,84480,39832320
36813,83167452,84299,39832501
36814,83167524,84392,39832408
36815,83167542,84296,39832504
36816,83172456,84383,39832417
36817,83172465,84392,39832408
36818,83172546,84392,39832408
36819,83172564,84392,39832408
36820,83172645,84392,39832408
36821,83172654,84381,39832419
36822,83174256,84477,39832323
36823,83174265,84482,39832318
36824,83174526,84487,39832313
36825,83174562,84303,39832497
36826,83174625,84562,39832238
36827,83174652,84390,39832410
36828,83175246,84564,39832236
36829,83175264,84563,39832237
36830,83175426,84480,39832320
36831,83175462,84391,39832409
36832,83175624,84390,39832410
36833,83175642,84294,39832506
36834,83176245,84396,39832404
36835,83176254,84397,39832403
36836,83176425,84474,39832326
36837,83176452,84299,39832501
36838,83176524,84386,39832414
36839,83176542,84201,39832599
36840,83214567,84018,39832782
36841,83214576,84020,39832780
36842,83214657,84019,39832781
36843,83214675,84109,39832691
36844,83214756,84109,39832691
36845,83214765,84020,39832780
36846,83215467,84019,39832781
36847,83215476,84019,39832781
36848,83215647,84194,39832606
36849,83215674,84115,39832685
36850,83215746,84196,39832604
36851,83215764,84198,39832602
36852,83216457,84194,39832606
36853,83216475,84196,39832604
36854,83216547,84019,39832781
36855,83216574,84198,39832602
36856,83216745,84114,39832686
36857,83216754,84113,39832687
36858,83217456,84115,39832685
36859,83217465,84197,39832603
36860,83217546,84197,39832603
36861,83217564,84111,39832689
36862,83217645,84113,39832687
36863,83217654,84018,39832782
36864,83241567,84196,39832604
36865,83241576,84198,39832602
36866,83241657,84198,39832602
36867,83241675,84206,39832594
36868,83241756,84206,39832594
36869,83241765,84198,39832602
36870,83245167,84207,39832593
36871,83245176,84207,39832593
36872,83245617,84203,39832597
36873,83245671,84103,39832697
36874,83245716,84299,39832501
36875,83245761,84117,39832683
36876,83246157,84386,39832414
36877,83246175,84392,39832408
36878,83246517,84210,39832590
36879,83246571,84116,39832684
36880,83246715,84307,39832493
36881,83246751,84206,39832594
36882,83247156,84310,39832490
36883,83247165,84304,39832496
36884,83247516,84388,39832412
36885,83247561,84206,39832594
36886,83247615,84305,39832495
36887,83247651,84117,39832683
36888,83251467,84288,39832512
36889,83251476,84288,39832512
36890,83251647,84466,39832334
36891,83251674,84392,39832408
36892,83251746,84472,39832328
36893,83251764,84392,39832408
36894,83254167,84208,39832592
36895,83254176,84208,39832592
36896,83254617,84205,39832595
36897,83254671,84112,39832688
36898,83254716,84297,39832503
36899,83254761,84108,39832692
36900,83256147,84394,39832406
36901,83256174,84395,39832405
36902,83256417,84302,39832498
36903,83256471,84291,39832509
36904,83256714,84301,39832499
36905,83256741,84211,39832589
36906,83257146,84480,39832320
36907,83257164,84483,39832317
36908,83257416,84478,39832322
36909,83257461,84293,39832507
36910,83257614,84310,39832490
36911,83257641,84294,39832506
36912,83261457,84387,39832413
36913,83261475,84470,39832330
36914,83261547,84295,39832505
36915,83261574,84470,39832330
36916,83261745,84390,39832410
36917,83261754,84389,39832411
36918,83264157,84478,39832322
36919,83264175,84482,39832318
36920,83264517,84302,39832498
36921,83264571,84291,39832509
36922,83264715,84479,39832321
36923,83264751,84293,39832507
36924,83265147,84388,39832412
36925,83265174,84399,39832401
36926,83265417,84208,39832592
36927,83265471,84116,39832684
36928,83265714,84308,39832492
36929,83265741,84294,39832506
36930,83267145,84309,39832491
36931,83267154,84308,39832492
36932,83267415,84397,39832403
36933,83267451,84210,39832590
36934,83267514,84309,39832491
36935,83267541,84209,39832591
36936,83271456,84300,39832500
36937,83271465,84303,39832497
36938,83271546,84301,39832499
36939,83271564,84299,39832501
36940,83271645,84296,39832504
36941,83271654,84205,39832595
36942,83274156,84397,39832403
36943,83274165,84399,39832401
36944,83274516,84396,39832404
36945,83274561,84211,39832589
36946,83274615,84480,39832320
36947,83274651,84294,39832506
36948,83275146,84483,39832317
36949,83275164,84479,39832321
36950,83275416,84396,39832404
36951,83275461,84294,39832506
36952,83275614,84309,39832491
36953,83275641,84207,39832593
36954,83276145,84311,39832489
36955,83276154,84304,39832496
36956,83276415,84393,39832407
36957,83276451,84209,39832591
36958,83276514,84301,39832499
36959,83276541,84113,39832687
36960,83412567,84114,39832686
36961,83412576,84115,39832685
36962,83412657,84115,39832685
36963,83412675,84121,39832679
36964,83412756,84121,39832679
36965,83412765,84114,39832686
36966,83415267,84292,39832508
36967,83415276,84294,39832506
36968,83415627,84390,39832410
36969,83415672,84298,39832502
36970,83415726,84482,39832318
36971,83415762,84307,39832493
36972,83416257,84468,39832332
36973,83416275,84473,39832327
36974,83416527,84391,39832409
36975,83416572,84307,39832493
36976,83416725,84401,39832399
36977,83416752,84310,39832490
36978,83417256,84395,39832405
36979,83417265,84391,39832409
36980,83417526,84485,39832315
36981,83417562,84310,39832490
36982,83417625,84402,39832398
36983,83417652,84300,39832500
36984,83421567,84113,39832687
36985,83421576,84114,39832686
36986,83421657,84114,39832686
36987,83421675,84121,39832679
36988,83421756,84121,39832679
36989,83421765,84113,39832687
36990,83425167,84289,39832511
36991,83425176,84291,39832509
36992,83425617,84296,39832504
36993,83425671,84198,39832602
36994,83425716,84384,39832416
36995,83425761,84206,39832594
36996,83426157,84382,39832418
36997,83426175,84392,39832408
36998,83426517,84298,39832502
36999,83426571,84206,39832594
37000,83426715,84310,39832490
37001,83426751,84218,39832582
37002,83427156,84307,39832493
37003,83427165,84297,39832503
37004,83427516,84396,39832404
37005,83427561,84218,39832582
37006,83427615,84310,39832490
37007,83427651,84204,39832596
37008,83451267,84118,39832682
37009,83451276,84118,39832682
37010,83451627,84293,39832507
37011,83451672,84294,39832506
37012,83451726,84385,39832415
37013,83451762,84301,39832499
37014,83452167,84118,39832682
37015,83452176,84118,39832682
37016,83452617,84293,39832507
37017,83452671,84206,39832594
37018,83452716,84300,39832500
37019,83452761,84211,39832589
37020,83456127,84111,39832689
37021,83456172,84195,39832605
37022,83456217,84111,39832689
37023,83456271,84194,39832606
37024,83456712,83922,39832878
37025,83456721,83922,39832878
37026,83457126,84297,39832503
37027,83457162,84381,39832419
37028,83457216,84298,39832502
37029,83457261,84378,39832422
37030,83457612,84107,39832693
37031,83457621,84107,39832693
37032,83461257,84387,39832413
37033,83461275,84394,39832406
37034,83461527,84477,39832323
37035,83461572,84480,39832320
37036,83461725,84480,39832320
37037,83461752,84485,39832315
37038,83462157,84394,39832406
37039,83462175,84394,39832406
37040,83462517,84467,39832333
37041,83462571,84463,39832337
37042,83462715,84484,39832316
37043,83462751,84474,39832326
37044,83465127,84210,39832590
37045,83465172,84299,39832501
37046,83465217,84210,39832590
37047,83465271,84296,39832504
37048,83465712,84110,39832690
37049,83465721,84110,39832690
37050,83467125,84302,39832498
37051,83467152,84394,39832406
37052,83467215,84307,39832493
37053,83467251,84387,39832413
37054,83467512,84202,39832598
37055,83467521,84202,39832598
37056,83471256,84311,39832489
37057,83471265,84309,39832491
37058,83471526,84490,39832310
37059,83471562,84403,39832397
37060,83471625,84487,39832313
37061,83471652,84396,39832404
37062,83472156,84311,39832489
37063,83472165,84311,39832489
37064,83472516,84489,39832311
37065,83472561,84399,39832401
37066,83472615,84478,39832322
37067,83472651,84389,39832411
37068,83475126,84393,39832407
37069,83475162,84473,39832327
37070,83475216,84393,39832407
37071,83475261,84473,39832327
37072,83475612,84202,39832598
37073,83475621,84202,39832598
37074,83476125,84311,39832489
37075,83476152,84395,39832405
37076,83476215,84311,39832489
37077,83476251,84395,39832405
37078,83476512,84117,39832683
37079,83476521,84117,39832683
37080,83512467,84292,39832508
37081,83512476,84294,39832506
37082,83512647,84468,39832332
37083,83512674,84395,39832405
37084,83512746,84473,39832327
37085,83512764,84390,39832410
37086,83514267,84377,39832423
37087,83514276,84377,39832423
37088,83514627,84556,39832244
37089,83514672,84475,39832325
37090,83514726,84565,39832235
37091,83514762,84479,39832321
37092,83516247,84478,39832322
37093,83516274,84479,39832321
37094,83516427,84561,39832239
37095,83516472,84568,39832232
37096,83516724,84480,39832320
37097,83516742,84484,39832316
37098,83517246,84478,39832322
37099,83517264,84569,39832231
37100,83517426,84579,39832221
37101,83517462,84569,39832231
37102,83517624,84484,39832316
37103,83517642,84480,39832320
37104,83521467,84375,39832425
37105,83521476,84376,39832424
37106,83521647,84471,39832329
37107,83521674,84395,39832405
37108,83521746,84477,39832323
37109,83521764,84389,39832411
37110,83524167,84289,39832511
37111,83524176,84289,39832511
37112,83524617,84378,39832422
37113,83524671,84287,39832513
37114,83524716,84390,39832410
37115,83524761,84293,39832507
37116,83526147,84563,39832237
37117,83526174,84566,39832234
37118,83526417,84471,39832329
37119,83526471,84462,39832338
37120,83526714,84485,39832315
37121,83526741,84474,39832326
37122,83527146,84572,39832228
37123,83527164,84565,39832235
37124,83527416,84566,39832234
37125,83527461,84472,39832328
37126,83527614,84488,39832312
37127,83527641,84473,39832327
37128,83541267,84209,39832591
37129,83541276,84209,39832591
37130,83541627,84389,39832411
37131,83541672,84310,39832490
37132,83541726,84398,39832402
37133,83541762,84308,39832492
37134,83542167,84205,39832595
37135,83542176,84205,39832595
37136,83542617,84380,39832420
37137,83542671,84294,39832506
37138,83542716,84382,39832418
37139,83542761,84294,39832506
37140,83546127,84208,39832592
37141,83546172,84294,39832506
37142,83546217,84208,39832592
37143,83546271,84294,39832506
37144,83546712,84110,39832690
37145,83546721,84110,39832690
37146,83547126,84310,39832490
37147,83547162,84390,39832410
37148,83547216,84310,39832490
37149,83547261,84386,39832414
37150,83547612,84112,39832688
37151,83547621,84112,39832688
37152,83561247,84301,39832499
37153,83561274,84394,39832406
37154,83561427,84473,39832327
37155,83561472,84491,39832309
37156,83561724,84386,39832414
37157,83561742,84482,39832318
37158,83562147,84390,39832410
37159,83562174,84397,39832403
37160,83562417,84381,39832419
37161,83562471,84390,39832410
37162,83562714,84482,39832318
37163,83562741,84391,39832409
37164,83564127,84295,39832505
37165,83564172,84390,39832410
37166,83564217,84293,39832507
37167,83564271,84382,39832418
37168,83564712,84286,39832514
37169,83564721,84286,39832514
37170,83567124,84199,39832601
37171,83567142,84375,39832425
37172,83567214,84288,39832512
37173,83567241,84282,39832518
37174,83567412,84198,39832602
37175,83567421,84198,39832602
37176,83571246,84384,39832416
37177,83571264,84483,39832317
37178,83571426,84568,39832232
37179,83571462,84571,39832229
37180,83571624,84565,39832235
37181,83571642,84566,39832234
37182,83572146,84477,39832323
37183,83572164,84486,39832314
37184,83572416,84563,39832237
37185,83572461,84468,39832332
37186,83572614,84572,39832228
37187,83572641,84561,39832239
37188,83574126,84481,39832319
37189,83574162,84562,39832238
37190,83574216,84479,39832321
37191,83574261,84558,39832242
37192,83574612,84285,39832515
37193,83574621,84285,39832515
37194,83576124,84297,39832503
37195,83576142,84392,39832408
37196,83576214,84307,39832493
37197,83576241,84382,39832418
37198,83576412,84289,39832511
37199,83576421,84289,39832511
37200,83612457,84390,39832410
37201,83612475,84482,39832318
37202,83612547,84391,39832409
37203,83612574,84485,39832315
37204,83612745,84401,39832399
37205,83612754,84402,39832398
37206,83614257,84556,39832244
37207,83614275,84565,39832235
37208,83614527,84487,39832313
37209,83614572,84496,39832304
37210,83614725,84583,39832217
37211,83614752,84576,39832224
37212,83615247,84561,39832239
37213,83615274,84579,39832221
37214,83615427,84395,39832405
37215,83615472,84483,39832317
37216,83615724,84576,39832224
37217,83615742,84566,39832234
37218,83617245,84480,39832320
37219,83617254,84484,39832316
37220,83617425,84576,39832224
37221,83617452,84485,39832315
37222,83617524,84573,39832227
37223,83617542,84483,39832317
37224,83621457,84396,39832404
37225,83621475,84483,39832317
37226,83621547,84389,39832411
37227,83621574,84488,39832312
37228,83621745,84402,39832398
37229,83621754,84400,39832400
37230,83624157,84558,39832242
37231,83624175,84562,39832238
37232,83624517,84468,39832332
37233,83624571,84469,39832331
37234,83624715,84576,39832224
37235,83624751,84555,39832245
37236,83625147,84472,39832328
37237,83625174,84573,39832227
37238,83625417,84390,39832410
37239,83625471,84384,39832416
37240,83625714,84571,39832229
37241,83625741,84559,39832241
37242,83627145,84486,39832314
37243,83627154,84483,39832317
37244,83627415,84577,39832223
37245,83627451,84474,39832326
37246,83627514,84569,39832231
37247,83627541,84477,39832323
37248,83641257,84478,39832322
37249,83641275,84480,39832320
37250,83641527,84559,39832241
37251,83641572,84574,39832226
37252,83641725,84576,39832224
37253,83641752,84571,39832229
37254,83642157,84474,39832326
37255,83642175,84474,39832326
37256,83642517,84554,39832246
37257,83642571,84554,39832246
37258,83642715,84566,39832234
37259,83642751,84559,39832241
37260,83645127,84295,39832505
37261,83645172,84391,39832409
37262,83645217,84295,39832505
37263,83645271,84384,39832416
37264,83645712,84286,39832514
37265,83645721,84286,39832514
37266,83647125,84478,39832322
37267,83647152,84561,39832239
37268,83647215,84481,39832319
37269,83647251,84554,39832246
37270,83647512,84285,39832515
37271,83647521,84285,39832515
37272,83651247,84390,39832410
37273,83651274,84405,39832395
37274,83651427,84474,39832326
37275,83651472,84490,39832310
37276,83651724,84483,39832317
37277,83651742,84491,39832309
37278,83652147,84400,39832400
37279,83652174,84404,39832396
37280,83652417,84463,39832337
37281,83652471,84468,39832332
37282,83652714,84491,39832309
37283,83652741,84487,39832313
37284,83654127,84212,39832588
37285,83654172,84303,39832497
37286,83654217,84209,39832591
37287,83654271,84295,39832505
37288,83654712,84120,39832680
37289,83654721,84120,39832680
37290,83657124,84300,39832500
37291,83657142,84392,39832408
37292,83657214,84307,39832493
37293,83657241,84385,39832415
37294,83657412,84291,39832509
37295,83657421,84291,39832509
37296,83671245,84301,39832499
37297,83671254,84305,39832495
37298,83671425,84476,39832324
37299,83671452,84395,39832405
37300,83671524,84479,39832321
37301,83671542,84391,39832409
37302,83672145,84308,39832492
37303,83672154,84306,39832494
37304,83672415,84480,39832320
37305,83672451,84384,39832416
37306,83672514,84476,39832324
37307,83672541,84390,39832410
37308,83674125,84396,39832404
37309,83674152,84478,39832322
37310,83674215,84394,39832406
37311,83674251,84474,39832326
37312,83674512,84204,39832596
37313,83674521,84204,39832596
37314,83675124,84300,39832500
37315,83675142,84388,39832412
37316,83675214,84306,39832494
37317,83675241,84382,39832418
37318,83675412,84203,39832597
37319,83675421,84203,39832597
37320,83712456,84297,39832503
37321,83712465,84303,39832497
37322,83712546,84303,39832497
37323,83712564,84306,39832494
37324,83712645,84306,39832494
37325,83712654,84297,39832503
37326,83714256,84472,39832328
37327,83714265,84475,39832325
37328,83714526,84492,39832308
37329,83714562,84394,39832406
37330,83714625,84572,39832228
37331,83714652,84403,39832397
37332,83715246,84564,39832236
37333,83715264,84565,39832235
37334,83715426,84479,39832321
37335,83715462,84403,39832397
37336,83715624,84481,39832319
37337,83715642,84389,39832411
37338,83716245,84480,39832320
37339,83716254,84477,39832323
37340,83716425,84562,39832238
37341,83716452,84389,39832411
37342,83716524,84479,39832321
37343,83716542,84295,39832505
37344,83721456,84299,39832501
37345,83721465,84301,39832499
37346,83721546,84301,39832499
37347,83721564,84306,39832494
37348,83721645,84306,39832494
37349,83721654,84294,39832506
37350,83724156,84475,39832325
37351,83724165,84477,39832323
37352,83724516,84480,39832320
37353,83724561,84378,39832422
37354,83724615,84568,39832232
37355,83724651,84390,39832410
37356,83725146,84559,39832241
37357,83725164,84564,39832236
37358,83725416,84482,39832318
37359,83725461,84386,39832414
37360,83725614,84483,39832317
37361,83725641,84389,39832411
37362,83726145,84475,39832325
37363,83726154,84384,39832416
37364,83726415,84566,39832234
37365,83726451,84386,39832414
37366,83726514,84478,39832322
37367,83726541,84294,39832506
37368,83741256,84394,39832406
37369,83741265,84394,39832406
37370,83741526,84564,39832236
37371,83741562,84487,39832313
37372,83741625,84575,39832225
37373,83741652,84487,39832313
37374,83742156,84390,39832410
37375,83742165,84390,39832410
37376,83742516,84564,39832236
37377,83742561,84473,39832327
37378,83742615,84566,39832234
37379,83742651,84477,39832323
37380,83745126,84393,39832407
37381,83745162,84476,39832324
37382,83745216,84393,39832407
37383,83745261,84476,39832324
37384,83745612,84198,39832602
37385,83745621,84198,39832602
37386,83746125,84480,39832320
37387,83746152,84560,39832240
37388,83746215,84482,39832318
37389,83746251,84554,39832246
37390,83746512,84289,39832511
37391,83746521,84289,39832511
37392,83751246,84474,39832326
37393,83751264,84490,39832310
37394,83751426,84570,39832230
37395,83751462,84576,39832224
37396,83751624,84561,39832239
37397,83751642,84565,39832235
37398,83752146,84486,39832314
37399,83752164,84487,39832313
37400,83752416,84562,39832238
37401,83752461,84558,39832242
37402,83752614,84571,39832229
37403,83752641,84556,39832244
37404,83754126,84393,39832407
37405,83754162,84483,39832317
37406,83754216,84390,39832410
37407,83754261,84476,39832324
37408,83754612,84291,39832509
37409,83754621,84291,39832509
37410,83756124,84298,39832502
37411,83756142,84388,39832412
37412,83756214,84306,39832494
37413,83756241,84378,39832422
37414,83756412,84201,39832599
37415,83756421,84201,39832599
37416,83761245,84306,39832494
37417,83761254,84308,39832492
37418,83761425,84479,39832321
37419,83761452,84398,39832402
37420,83761524,84479,39832321
37421,83761542,84386,39832414
37422,83762145,84308,39832492
37423,83762154,84308,39832492
37424,83762415,84482,39832318
37425,83762451,84391,39832409
37426,83762514,84476,39832324
37427,83762541,84389,39832411
37428,83764125,84394,39832406
37429,83764152,84473,39832327
37430,83764215,84388,39832412
37431,83764251,84470,39832330
37432,83764512,84203,39832597
37433,83764521,84203,39832597
37434,83765124,84297,39832503
37435,83765142,84379,39832421
37436,83765214,84300,39832500
37437,83765241,84375,39832425
37438,83765412,84111,39832689
37439,83765421,84111,39832689
37440,84123567,84113,39832687
37441,84123576,84116,39832684
37442,84123657,84116,39832684
37443,84123675,84121,39832679
37444,84123756,84121,39832679
37445,84123765,84115,39832685
37446,84125367,84372,39832428
37447,84125376,84372,39832428
37448,84125637,84397,39832403
37449,84125673,84303,39832497
37450,84125736,84481,39832319
37451,84125763,84310,39832490
37452,84126357,84468,39832332
37453,84126375,84471,39832329
37454,84126537,84385,39832415
37455,84126573,84310,39832490
37456,84126735,84395,39832405
37457,84126753,84307,39832493
37458,84127356,84390,39832410
37459,84127365,84393,39832407
37460,84127536,84481,39832319
37461,84127563,84307,39832493
37462,84127635,84395,39832405
37463,84127653,84293,39832507
37464,84132567,84197,39832603
37465,84132576,84198,39832602
37466,84132657,84198,39832602
37467,84132675,84206,39832594
37468,84132756,84206,39832594
37469,84132765,84197,39832603
37470,84135267,84461,39832339
37471,84135276,84461,39832339
37472,84135627,84474,39832326
37473,84135672,84380,39832420
37474,84135726,84566,39832234
37475,84135762,84388,39832412
37476,84136257,84551,39832249
37477,84136275,84562,39832238
37478,84136527,84478,39832322
37479,84136572,84388,39832412
37480,84136725,84485,39832315
37481,84136752,84396,39832404
37482,84137256,84481,39832319
37483,84137265,84470,39832330
37484,84137526,84574,39832226
37485,84137562,84396,39832404
37486,84137625,84488,39832312
37487,84137652,84384,39832416
37488,84152367,84297,39832503
37489,84152376,84297,39832503
37490,84152637,84468,39832332
37491,84152673,84478,39832322
37492,84152736,84562,39832238
37493,84152763,84480,39832320
37494,84153267,84375,39832425
37495,84153276,84375,39832425
37496,84153627,84558,39832242
37497,84153672,84476,39832324
37498,84153726,84566,39832234
37499,84153762,84478,39832322
37500,84156237,84392,39832408
37501,84156273,84482,39832318
37502,84156327,84399,39832401
37503,84156372,84486,39832314
37504,84156723,84297,39832503
37505,84156732,84298,39832502
37506,84157236,84490,39832310
37507,84157263,84571,39832229
37508,84157326,84495,39832305
37509,84157362,84572,39832228
37510,84157623,84310,39832490
37511,84157632,84310,39832490
37512,84162357,84388,39832412
37513,84162375,84480,39832320
37514,84162537,84561,39832239
37515,84162573,84575,39832225
37516,84162735,84478,39832322
37517,84162753,84572,39832228
37518,84163257,84483,39832317
37519,84163275,84490,39832310
37520,84163527,84558,39832242
37521,84163572,84566,39832234
37522,84163725,84579,39832221
37523,84163752,84566,39832234
37524,84165237,84394,39832406
37525,84165273,84487,39832313
37526,84165327,84391,39832409
37527,84165372,84485,39832315
37528,84165723,84310,39832490
37529,84165732,84310,39832490
37530,84167235,84394,39832406
37531,84167253,84488,39832312
37532,84167325,84405,39832395
37533,84167352,84481,39832319
37534,84167523,84310,39832490
37535,84167532,84310,39832490
37536,84172356,84390,39832410
37537,84172365,84395,39832405
37538,84172536,84569,39832231
37539,84172563,84491,39832309
37540,84172635,84568,39832232
37541,84172653,84482,39832318
37542,84173256,84402,39832398
37543,84173265,84399,39832401
37544,84173526,84580,39832220
37545,84173562,84490,39832310
37546,84173625,84573,39832227
37547,84173652,84491,39832309
37548,84175236,84491,39832309
37549,84175263,84571,39832229
37550,84175326,84491,39832309
37551,84175362,84574,39832226
37552,84175623,84308,39832492
37553,84175632,84310,39832490
37554,84176235,84397,39832403
37555,84176253,84487,39832313
37556,84176325,84404,39832396
37557,84176352,84482,39832318
37558,84176523,84301,39832499
37559,84176532,84296,39832504
37560,84213567,84197,39832603
37561,84213576,84198,39832602
37562,84213657,84198,39832602
37563,84213675,84206,39832594
37564,84213756,84206,39832594
37565,84213765,84197,39832603
37566,84215367,84288,39832512
37567,84215376,84288,39832512
37568,84215637,84387,39832413
37569,84215673,84300,39832500
37570,84215736,84470,39832330
37571,84215763,84304,39832496
37572,84216357,84466,39832334
37573,84216375,84472,39832328
37574,84216537,84295,39832505
37575,84216573,84302,39832498
37576,84216735,84391,39832409
37577,84216753,84297,39832503
37578,84217356,84393,39832407
37579,84217365,84392,39832408
37580,84217536,84470,39832330
37581,84217563,84300,39832500
37582,84217635,84390,39832410
37583,84217653,84205,39832595
37584,84231567,84111,39832689
37585,84231576,84112,39832688
37586,84231657,84112,39832688
37587,84231675,84120,39832680
37588,84231756,84120,39832680
37589,84231765,84111,39832689
37590,84235167,84291,39832509
37591,84235176,84291,39832509
37592,84235617,84294,39832506
37593,84235671,84198,39832602
37594,84235716,84384,39832416
37595,84235761,84206,39832594
37596,84236157,84385,39832415
37597,84236175,84392,39832408
37598,84236517,84298,39832502
37599,84236571,84206,39832594
37600,84236715,84310,39832490
37601,84236751,84218,39832582
37602,84237156,84307,39832493
37603,84237165,84300,39832500
37604,84237516,84396,39832404
37605,84237561,84218,39832582
37606,84237615,84310,39832490
37607,84237651,84204,39832596
37608,84251367,84378,39832422
37609,84251376,84378,39832422
37610,84251637,84559,39832241
37611,84251673,84481,39832319
37612,84251736,84571,39832229
37613,84251763,84483,39832317
37614,84253167,84289,39832511
37615,84253176,84289,39832511
37616,84253617,84378,39832422
37617,84253671,84287,39832513
37618,84253716,84388,39832412
37619,84253761,84293,39832507
37620,84256137,84479,39832321
37621,84256173,84483,39832317
37622,84256317,84469,39832331
37623,84256371,84469,39832331
37624,84256713,84381,39832419
37625,84256731,84378,39832422
37626,84257136,84571,39832229
37627,84257163,84573,39832227
37628,84257316,84572,39832228
37629,84257361,84555,39832245
37630,84257613,84392,39832408
37631,84257631,84390,39832410
37632,84261357,84559,39832241
37633,84261375,84571,39832229
37634,84261537,84477,39832323
37635,84261573,84565,39832235
37636,84261735,84569,39832231
37637,84261753,84565,39832235
37638,84263157,84556,39832244
37639,84263175,84563,39832237
37640,84263517,84470,39832330
37641,84263571,84462,39832338
37642,84263715,84569,39832231
37643,84263751,84472,39832328
37644,84265137,84476,39832324
37645,84265173,84485,39832315
37646,84265317,84385,39832415
37647,84265371,84384,39832416
37648,84265713,84390,39832410
37649,84265731,84386,39832414
37650,84267135,84485,39832315
37651,84267153,84484,39832316
37652,84267315,84494,39832306
37653,84267351,84474,39832326
37654,84267513,84398,39832402
37655,84267531,84386,39832414
37656,84271356,84483,39832317
37657,84271365,84483,39832317
37658,84271536,84565,39832235
37659,84271563,84483,39832317
37660,84271635,84565,39832235
37661,84271653,84387,39832413
37662,84273156,84483,39832317
37663,84273165,84480,39832320
37664,84273516,84574,39832226
37665,84273561,84474,39832326
37666,84273615,84568,39832232
37667,84273651,84473,39832327
37668,84275136,84579,39832221
37669,84275163,84576,39832224
37670,84275316,84568,39832232
37671,84275361,84559,39832241
37672,84275613,84398,39832402
37673,84275631,84389,39832411
37674,84276135,84488,39832312
37675,84276153,84480,39832320
37676,84276315,84491,39832309
37677,84276351,84477,39832323
37678,84276513,84384,39832416
37679,84276531,84294,39832506
37680,84312567,84113,39832687
37681,84312576,84114,39832686
37682,84312657,84114,39832686
37683,84312675,84121,39832679
37684,84312756,84121,39832679
37685,84312765,84113,39832687
37686,84315267,84376,39832424
37687,84315276,84376,39832424
37688,84315627,84396,39832404
37689,84315672,84302,39832498
37690,84315726,84483,39832317
37691,84315762,84305,39832495
37692,84316257,84471,39832329
37693,84316275,84477,39832323
37694,84316527,84389,39832411
37695,84316572,84305,39832495
37696,84316725,84402,39832398
37697,84316752,84310,39832490
37698,84317256,84395,39832405
37699,84317265,84390,39832410
37700,84317526,84488,39832312
37701,84317562,84310,39832490
37702,84317625,84400,39832400
37703,84317652,84297,39832503
37704,84321567,84018,39832782
37705,84321576,84020,39832780
37706,84321657,84019,39832781
37707,84321675,84108,39832692
37708,84321756,84108,39832692
37709,84321765,84018,39832782
37710,84325167,84204,39832596
37711,84325176,84205,39832595
37712,84325617,84208,39832592
37713,84325671,84113,39832687
37714,84325716,84297,39832503
37715,84325761,84117,39832683
37716,84326157,84289,39832511
37717,84326175,84380,39832420
37718,84326517,84208,39832592
37719,84326571,84116,39832684
37720,84326715,84300,39832500
37721,84326751,84204,39832596
37722,84327156,84293,39832507
37723,84327165,84205,39832595
37724,84327516,84384,39832416
37725,84327561,84204,39832596
37726,84327615,84297,39832503
37727,84327651,84113,39832687
37728,84351267,84209,39832591
37729,84351276,84209,39832591
37730,84351627,84386,39832414
37731,84351672,84310,39832490
37732,84351726,84398,39832402
37733,84351762,84310,39832490
37734,84352167,84207,39832593
37735,84352176,84207,39832593
37736,84352617,84378,39832422
37737,84352671,84292,39832508
37738,84352716,84382,39832418
37739,84352761,84294,39832506
37740,84356127,84210,39832590
37741,84356172,84296,39832504
37742,84356217,84210,39832590
37743,84356271,84296,39832504
37744,84356712,84107,39832693
37745,84356721,84107,39832693
37746,84357126,84310,39832490
37747,84357162,84392,39832408
37748,84357216,84310,39832490
37749,84357261,84390,39832410
37750,84357612,84121,39832679
37751,84357621,84121,39832679
37752,84361257,84391,39832409
37753,84361275,84399,39832401
37754,84361527,84474,39832326
37755,84361572,84481,39832319
37756,84361725,84484,39832316
37757,84361752,84488,39832312
37758,84362157,84390,39832410
37759,84362175,84397,39832403
37760,84362517,84383,39832417
37761,84362571,84381,39832419
37762,84362715,84480,39832320
37763,84362751,84473,39832327
37764,84365127,84211,39832589
37765,84365172,84299,39832501
37766,84365217,84211,39832589
37767,84365271,84297,39832503
37768,84365712,84112,39832688
37769,84365721,84112,39832688
37770,84367125,84308,39832492
37771,84367152,84398,39832402
37772,84367215,84311,39832489
37773,84367251,84390,39832410
37774,84367512,84208,39832592
37775,84367521,84208,39832592
37776,84371256,84311,39832489
37777,84371265,84308,39832492
37778,84371526,84493,39832307
37779,84371562,84404,39832396
37780,84371625,84484,39832316
